Method,Top_K,Run_A,Run_B,Intersection,Kuncheva_Index
LASSO,15,3,21,13,0.7333333333333333
LASSO,15,3,21,13,0.7333333333333333
LASSO,15,3,21,13,0.7333333333333333
LASSO,15,3,22,13,0.7333333333333333
LASSO,15,3,22,13,0.7333333333333333
LASSO,15,3,22,13,0.7333333333333333
LASSO,15,3,23,15,1.0
LASSO,15,3,23,15,1.0
LASSO,15,3,23,15,1.0
LASSO,15,3,24,15,1.0
LASSO,15,3,24,15,1.0
LASSO,15,3,24,15,1.0
LASSO,15,3,25,15,1.0
LASSO,15,3,25,15,1.0
LASSO,15,3,25,15,1.0
LASSO,15,4,4,15,1.0
LASSO,15,4,4,15,1.0
LASSO,15,4,5,13,0.7333333333333333
LASSO,15,4,5,13,0.7333333333333333
LASSO,15,4,5,13,0.7333333333333333
LASSO,15,4,6,15,1.0
LASSO,15,4,6,15,1.0
LASSO,15,4,6,15,1.0
LASSO,15,4,7,15,1.0
LASSO,15,4,7,15,1.0
LASSO,15,4,7,15,1.0
LASSO,15,4,8,13,0.7333333333333333
LASSO,15,4,8,13,0.7333333333333333
LASSO,15,4,8,13,0.7333333333333333
LASSO,15,4,9,15,1.0
LASSO,15,4,9,15,1.0
LASSO,15,4,9,15,1.0
LASSO,15,4,10,13,0.7333333333333333
LASSO,15,4,10,13,0.7333333333333333
LASSO,15,4,10,13,0.7333333333333333
LASSO,15,4,11,14,0.8666666666666667
LASSO,15,4,11,14,0.8666666666666667
LASSO,15,4,11,14,0.8666666666666667
LASSO,15,4,12,15,1.0
LASSO,15,4,12,15,1.0
LASSO,15,4,12,15,1.0
LASSO,15,4,13,14,0.8666666666666667
LASSO,15,4,13,14,0.8666666666666667
LASSO,15,4,13,14,0.8666666666666667
LASSO,15,4,14,14,0.8666666666666667
LASSO,15,4,14,14,0.8666666666666667
LASSO,15,4,14,14,0.8666666666666667
LASSO,15,4,15,14,0.8666666666666667
LASSO,15,4,15,14,0.8666666666666667
LASSO,15,4,15,14,0.8666666666666667
LASSO,15,4,16,14,0.8666666666666667
LASSO,15,4,16,14,0.8666666666666667
LASSO,15,4,16,14,0.8666666666666667
LASSO,15,4,17,14,0.8666666666666667
LASSO,15,4,17,14,0.8666666666666667
LASSO,15,4,17,14,0.8666666666666667
LASSO,15,4,18,14,0.8666666666666667
LASSO,15,4,18,14,0.8666666666666667
LASSO,15,4,18,14,0.8666666666666667
LASSO,15,4,19,15,1.0
LASSO,15,4,19,15,1.0
LASSO,15,4,19,15,1.0
LASSO,15,4,20,13,0.7333333333333333
LASSO,15,4,20,13,0.7333333333333333
LASSO,15,4,20,13,0.7333333333333333
LASSO,15,4,21,13,0.7333333333333333
LASSO,15,4,21,13,0.7333333333333333
LASSO,15,4,21,13,0.7333333333333333
LASSO,15,4,22,13,0.7333333333333333
LASSO,15,4,22,13,0.7333333333333333
LASSO,15,4,22,13,0.7333333333333333
LASSO,15,4,23,15,1.0
LASSO,15,4,23,15,1.0
LASSO,15,4,23,15,1.0
LASSO,15,4,24,15,1.0
LASSO,15,4,24,15,1.0
LASSO,15,4,24,15,1.0
LASSO,15,4,25,15,1.0
LASSO,15,4,25,15,1.0
LASSO,15,4,25,15,1.0
LASSO,15,4,4,15,1.0
LASSO,15,4,5,13,0.7333333333333333
LASSO,15,4,5,13,0.7333333333333333
LASSO,15,4,5,13,0.7333333333333333
LASSO,15,4,6,15,1.0
LASSO,15,4,6,15,1.0
LASSO,15,4,6,15,1.0
LASSO,15,4,7,15,1.0
LASSO,15,4,7,15,1.0
LASSO,15,4,7,15,1.0
LASSO,15,4,8,13,0.7333333333333333
LASSO,15,4,8,13,0.7333333333333333
LASSO,15,4,8,13,0.7333333333333333
LASSO,15,4,9,15,1.0
LASSO,15,4,9,15,1.0
LASSO,15,4,9,15,1.0
LASSO,15,4,10,13,0.7333333333333333
LASSO,15,4,10,13,0.7333333333333333
LASSO,15,4,10,13,0.7333333333333333
LASSO,15,4,11,14,0.8666666666666667
LASSO,15,4,11,14,0.8666666666666667
LASSO,15,4,11,14,0.8666666666666667
LASSO,15,4,12,15,1.0
LASSO,15,4,12,15,1.0
LASSO,15,4,12,15,1.0
LASSO,15,4,13,14,0.8666666666666667
LASSO,15,4,13,14,0.8666666666666667
LASSO,15,4,13,14,0.8666666666666667
LASSO,15,4,14,14,0.8666666666666667
LASSO,15,4,14,14,0.8666666666666667
LASSO,15,4,14,14,0.8666666666666667
LASSO,15,4,15,14,0.8666666666666667
LASSO,15,4,15,14,0.8666666666666667
LASSO,15,4,15,14,0.8666666666666667
LASSO,15,4,16,14,0.8666666666666667
LASSO,15,4,16,14,0.8666666666666667
LASSO,15,4,16,14,0.8666666666666667
LASSO,15,4,17,14,0.8666666666666667
LASSO,15,4,17,14,0.8666666666666667
LASSO,15,4,17,14,0.8666666666666667
LASSO,15,4,18,14,0.8666666666666667
LASSO,15,4,18,14,0.8666666666666667
LASSO,15,4,18,14,0.8666666666666667
LASSO,15,4,19,15,1.0
LASSO,15,4,19,15,1.0
LASSO,15,4,19,15,1.0
LASSO,15,4,20,13,0.7333333333333333
LASSO,15,4,20,13,0.7333333333333333
LASSO,15,4,20,13,0.7333333333333333
LASSO,15,4,21,13,0.7333333333333333
LASSO,15,4,21,13,0.7333333333333333
LASSO,15,4,21,13,0.7333333333333333
LASSO,15,4,22,13,0.7333333333333333
LASSO,15,4,22,13,0.7333333333333333
LASSO,15,4,22,13,0.7333333333333333
LASSO,15,4,23,15,1.0
LASSO,15,4,23,15,1.0
LASSO,15,4,23,15,1.0
LASSO,15,4,24,15,1.0
LASSO,15,4,24,15,1.0
LASSO,15,4,24,15,1.0
LASSO,15,4,25,15,1.0
LASSO,15,4,25,15,1.0
LASSO,15,4,25,15,1.0
LASSO,15,4,5,13,0.7333333333333333
LASSO,15,4,5,13,0.7333333333333333
LASSO,15,4,5,13,0.7333333333333333
LASSO,15,4,6,15,1.0
LASSO,15,4,6,15,1.0
LASSO,15,4,6,15,1.0
LASSO,15,4,7,15,1.0
LASSO,15,4,7,15,1.0
LASSO,15,4,7,15,1.0
LASSO,15,4,8,13,0.7333333333333333
LASSO,15,4,8,13,0.7333333333333333
LASSO,15,4,8,13,0.7333333333333333
LASSO,15,4,9,15,1.0
LASSO,15,4,9,15,1.0
LASSO,15,4,9,15,1.0
LASSO,15,4,10,13,0.7333333333333333
LASSO,15,4,10,13,0.7333333333333333
LASSO,15,4,10,13,0.7333333333333333
LASSO,15,4,11,14,0.8666666666666667
LASSO,15,4,11,14,0.8666666666666667
LASSO,15,4,11,14,0.8666666666666667
LASSO,15,4,12,15,1.0
LASSO,15,4,12,15,1.0
LASSO,15,4,12,15,1.0
LASSO,15,4,13,14,0.8666666666666667
LASSO,15,4,13,14,0.8666666666666667
LASSO,15,4,13,14,0.8666666666666667
LASSO,15,4,14,14,0.8666666666666667
LASSO,15,4,14,14,0.8666666666666667
LASSO,15,4,14,14,0.8666666666666667
LASSO,15,4,15,14,0.8666666666666667
LASSO,15,4,15,14,0.8666666666666667
LASSO,15,4,15,14,0.8666666666666667
LASSO,15,4,16,14,0.8666666666666667
LASSO,15,4,16,14,0.8666666666666667
LASSO,15,4,16,14,0.8666666666666667
LASSO,15,4,17,14,0.8666666666666667
LASSO,15,4,17,14,0.8666666666666667
LASSO,15,4,17,14,0.8666666666666667
LASSO,15,4,18,14,0.8666666666666667
LASSO,15,4,18,14,0.8666666666666667
LASSO,15,4,18,14,0.8666666666666667
LASSO,15,4,19,15,1.0
LASSO,15,4,19,15,1.0
LASSO,15,4,19,15,1.0
LASSO,15,4,20,13,0.7333333333333333
LASSO,15,4,20,13,0.7333333333333333
LASSO,15,4,20,13,0.7333333333333333
LASSO,15,4,21,13,0.7333333333333333
LASSO,15,4,21,13,0.7333333333333333
LASSO,15,4,21,13,0.7333333333333333
LASSO,15,4,22,13,0.7333333333333333
LASSO,15,4,22,13,0.7333333333333333
LASSO,15,4,22,13,0.7333333333333333
LASSO,15,4,23,15,1.0
LASSO,15,4,23,15,1.0
LASSO,15,4,23,15,1.0
LASSO,15,4,24,15,1.0
LASSO,15,4,24,15,1.0
LASSO,15,4,24,15,1.0
LASSO,15,4,25,15,1.0
LASSO,15,4,25,15,1.0
LASSO,15,4,25,15,1.0
LASSO,15,5,5,15,1.0
LASSO,15,5,5,15,1.0
LASSO,15,5,6,13,0.7333333333333333
LASSO,15,5,6,13,0.7333333333333333
LASSO,15,5,6,13,0.7333333333333333
LASSO,15,5,7,13,0.7333333333333333
LASSO,15,5,7,13,0.7333333333333333
LASSO,15,5,7,13,0.7333333333333333
LASSO,15,5,8,14,0.8666666666666667
LASSO,15,5,8,14,0.8666666666666667
LASSO,15,5,8,14,0.8666666666666667
LASSO,15,5,9,13,0.7333333333333333
LASSO,15,5,9,13,0.7333333333333333
LASSO,15,5,9,13,0.7333333333333333
LASSO,15,5,10,13,0.7333333333333333
LASSO,15,5,10,13,0.7333333333333333
LASSO,15,5,10,13,0.7333333333333333
LASSO,15,5,11,13,0.7333333333333333
LASSO,15,5,11,13,0.7333333333333333
LASSO,15,5,11,13,0.7333333333333333
LASSO,15,5,12,13,0.7333333333333333
LASSO,15,5,12,13,0.7333333333333333
LASSO,15,5,12,13,0.7333333333333333
LASSO,15,5,13,14,0.8666666666666667
LASSO,15,5,13,14,0.8666666666666667
LASSO,15,5,13,14,0.8666666666666667
LASSO,15,5,14,14,0.8666666666666667
LASSO,15,5,14,14,0.8666666666666667
LASSO,15,5,14,14,0.8666666666666667
LASSO,15,5,15,12,0.6
LASSO,15,5,15,12,0.6
LASSO,15,5,15,12,0.6
LASSO,15,5,16,14,0.8666666666666667
LASSO,15,5,16,14,0.8666666666666667
LASSO,15,5,16,14,0.8666666666666667
LASSO,15,5,17,13,0.7333333333333333
LASSO,15,5,17,13,0.7333333333333333
LASSO,15,5,17,13,0.7333333333333333
LASSO,15,5,18,14,0.8666666666666667
LASSO,15,5,18,14,0.8666666666666667
LASSO,15,5,18,14,0.8666666666666667
LASSO,15,5,19,13,0.7333333333333333
LASSO,15,5,19,13,0.7333333333333333
LASSO,15,5,19,13,0.7333333333333333
LASSO,15,5,20,15,1.0
LASSO,15,5,20,15,1.0
LASSO,15,5,20,15,1.0
LASSO,15,5,21,15,1.0
LASSO,15,5,21,15,1.0
LASSO,15,5,21,15,1.0
LASSO,15,5,22,14,0.8666666666666667
LASSO,15,5,22,14,0.8666666666666667
LASSO,15,5,22,14,0.8666666666666667
LASSO,15,5,23,13,0.7333333333333333
LASSO,15,5,23,13,0.7333333333333333
LASSO,15,5,23,13,0.7333333333333333
LASSO,15,5,24,13,0.7333333333333333
LASSO,15,5,24,13,0.7333333333333333
LASSO,15,5,24,13,0.7333333333333333
LASSO,15,5,25,13,0.7333333333333333
LASSO,15,5,25,13,0.7333333333333333
LASSO,15,5,25,13,0.7333333333333333
LASSO,15,5,5,15,1.0
LASSO,15,5,6,13,0.7333333333333333
LASSO,15,5,6,13,0.7333333333333333
LASSO,15,5,6,13,0.7333333333333333
LASSO,15,5,7,13,0.7333333333333333
LASSO,15,5,7,13,0.7333333333333333
LASSO,15,5,7,13,0.7333333333333333
LASSO,15,5,8,14,0.8666666666666667
LASSO,15,5,8,14,0.8666666666666667
LASSO,15,5,8,14,0.8666666666666667
LASSO,15,5,9,13,0.7333333333333333
LASSO,15,5,9,13,0.7333333333333333
LASSO,15,5,9,13,0.7333333333333333
LASSO,15,5,10,13,0.7333333333333333
LASSO,15,5,10,13,0.7333333333333333
LASSO,15,5,10,13,0.7333333333333333
LASSO,15,5,11,13,0.7333333333333333
LASSO,15,5,11,13,0.7333333333333333
LASSO,15,5,11,13,0.7333333333333333
LASSO,15,5,12,13,0.7333333333333333
LASSO,15,5,12,13,0.7333333333333333
LASSO,15,5,12,13,0.7333333333333333
LASSO,15,5,13,14,0.8666666666666667
LASSO,15,5,13,14,0.8666666666666667
LASSO,15,5,13,14,0.8666666666666667
LASSO,15,5,14,14,0.8666666666666667
LASSO,15,5,14,14,0.8666666666666667
LASSO,15,5,14,14,0.8666666666666667
LASSO,15,5,15,12,0.6
LASSO,15,5,15,12,0.6
LASSO,15,5,15,12,0.6
LASSO,15,5,16,14,0.8666666666666667
LASSO,15,5,16,14,0.8666666666666667
LASSO,15,5,16,14,0.8666666666666667
LASSO,15,5,17,13,0.7333333333333333
LASSO,15,5,17,13,0.7333333333333333
LASSO,15,5,17,13,0.7333333333333333
LASSO,15,5,18,14,0.8666666666666667
LASSO,15,5,18,14,0.8666666666666667
LASSO,15,5,18,14,0.8666666666666667
LASSO,15,5,19,13,0.7333333333333333
LASSO,15,5,19,13,0.7333333333333333
LASSO,15,5,19,13,0.7333333333333333
LASSO,15,5,20,15,1.0
LASSO,15,5,20,15,1.0
LASSO,15,5,20,15,1.0
LASSO,15,5,21,15,1.0
LASSO,15,5,21,15,1.0
LASSO,15,5,21,15,1.0
LASSO,15,5,22,14,0.8666666666666667
LASSO,15,5,22,14,0.8666666666666667
LASSO,15,5,22,14,0.8666666666666667
LASSO,15,5,23,13,0.7333333333333333
LASSO,15,5,23,13,0.7333333333333333
LASSO,15,5,23,13,0.7333333333333333
LASSO,15,5,24,13,0.7333333333333333
LASSO,15,5,24,13,0.7333333333333333
LASSO,15,5,24,13,0.7333333333333333
LASSO,15,5,25,13,0.7333333333333333
LASSO,15,5,25,13,0.7333333333333333
LASSO,15,5,25,13,0.7333333333333333
LASSO,15,5,6,13,0.7333333333333333
LASSO,15,5,6,13,0.7333333333333333
LASSO,15,5,6,13,0.7333333333333333
LASSO,15,5,7,13,0.7333333333333333
LASSO,15,5,7,13,0.7333333333333333
LASSO,15,5,7,13,0.7333333333333333
LASSO,15,5,8,14,0.8666666666666667
LASSO,15,5,8,14,0.8666666666666667
LASSO,15,5,8,14,0.8666666666666667
LASSO,15,5,9,13,0.7333333333333333
LASSO,15,5,9,13,0.7333333333333333
LASSO,15,5,9,13,0.7333333333333333
LASSO,15,5,10,13,0.7333333333333333
LASSO,15,5,10,13,0.7333333333333333
LASSO,15,5,10,13,0.7333333333333333
LASSO,15,5,11,13,0.7333333333333333
LASSO,15,5,11,13,0.7333333333333333
LASSO,15,5,11,13,0.7333333333333333
LASSO,15,5,12,13,0.7333333333333333
LASSO,15,5,12,13,0.7333333333333333
LASSO,15,5,12,13,0.7333333333333333
LASSO,15,5,13,14,0.8666666666666667
LASSO,15,5,13,14,0.8666666666666667
LASSO,15,5,13,14,0.8666666666666667
LASSO,15,5,14,14,0.8666666666666667
LASSO,15,5,14,14,0.8666666666666667
LASSO,15,5,14,14,0.8666666666666667
LASSO,15,5,15,12,0.6
LASSO,15,5,15,12,0.6
LASSO,15,5,15,12,0.6
LASSO,15,5,16,14,0.8666666666666667
LASSO,15,5,16,14,0.8666666666666667
LASSO,15,5,16,14,0.8666666666666667
LASSO,15,5,17,13,0.7333333333333333
LASSO,15,5,17,13,0.7333333333333333
LASSO,15,5,17,13,0.7333333333333333
LASSO,15,5,18,14,0.8666666666666667
LASSO,15,5,18,14,0.8666666666666667
LASSO,15,5,18,14,0.8666666666666667
LASSO,15,5,19,13,0.7333333333333333
LASSO,15,5,19,13,0.7333333333333333
LASSO,15,5,19,13,0.7333333333333333
LASSO,15,5,20,15,1.0
LASSO,15,5,20,15,1.0
LASSO,15,5,20,15,1.0
LASSO,15,5,21,15,1.0
LASSO,15,5,21,15,1.0
LASSO,15,5,21,15,1.0
LASSO,15,5,22,14,0.8666666666666667
LASSO,15,5,22,14,0.8666666666666667
LASSO,15,5,22,14,0.8666666666666667
LASSO,15,5,23,13,0.7333333333333333
LASSO,15,5,23,13,0.7333333333333333
LASSO,15,5,23,13,0.7333333333333333
LASSO,15,5,24,13,0.7333333333333333
LASSO,15,5,24,13,0.7333333333333333
LASSO,15,5,24,13,0.7333333333333333
LASSO,15,5,25,13,0.7333333333333333
LASSO,15,5,25,13,0.7333333333333333
LASSO,15,5,25,13,0.7333333333333333
LASSO,15,6,6,15,1.0
LASSO,15,6,6,15,1.0
LASSO,15,6,7,15,1.0
LASSO,15,6,7,15,1.0
LASSO,15,6,7,15,1.0
LASSO,15,6,8,13,0.7333333333333333
LASSO,15,6,8,13,0.7333333333333333
LASSO,15,6,8,13,0.7333333333333333
LASSO,15,6,9,15,1.0
LASSO,15,6,9,15,1.0
LASSO,15,6,9,15,1.0
LASSO,15,6,10,13,0.7333333333333333
LASSO,15,6,10,13,0.7333333333333333
LASSO,15,6,10,13,0.7333333333333333
LASSO,15,6,11,14,0.8666666666666667
LASSO,15,6,11,14,0.8666666666666667
LASSO,15,6,11,14,0.8666666666666667
LASSO,15,6,12,15,1.0
LASSO,15,6,12,15,1.0
LASSO,15,6,12,15,1.0
LASSO,15,6,13,14,0.8666666666666667
LASSO,15,6,13,14,0.8666666666666667
LASSO,15,6,13,14,0.8666666666666667
LASSO,15,6,14,14,0.8666666666666667
LASSO,15,6,14,14,0.8666666666666667
LASSO,15,6,14,14,0.8666666666666667
LASSO,15,6,15,14,0.8666666666666667
LASSO,15,6,15,14,0.8666666666666667
LASSO,15,6,15,14,0.8666666666666667
LASSO,15,6,16,14,0.8666666666666667
LASSO,15,6,16,14,0.8666666666666667
LASSO,15,6,16,14,0.8666666666666667
LASSO,15,6,17,14,0.8666666666666667
LASSO,15,6,17,14,0.8666666666666667
LASSO,15,6,17,14,0.8666666666666667
LASSO,15,6,18,14,0.8666666666666667
LASSO,15,6,18,14,0.8666666666666667
LASSO,15,6,18,14,0.8666666666666667
LASSO,15,6,19,15,1.0
LASSO,15,6,19,15,1.0
LASSO,15,6,19,15,1.0
LASSO,15,6,20,13,0.7333333333333333
LASSO,15,6,20,13,0.7333333333333333
LASSO,15,6,20,13,0.7333333333333333
LASSO,15,6,21,13,0.7333333333333333
LASSO,15,6,21,13,0.7333333333333333
LASSO,15,6,21,13,0.7333333333333333
LASSO,15,6,22,13,0.7333333333333333
LASSO,15,6,22,13,0.7333333333333333
LASSO,15,6,22,13,0.7333333333333333
LASSO,15,6,23,15,1.0
LASSO,15,6,23,15,1.0
LASSO,15,6,23,15,1.0
LASSO,15,6,24,15,1.0
LASSO,15,6,24,15,1.0
LASSO,15,6,24,15,1.0
LASSO,15,6,25,15,1.0
LASSO,15,6,25,15,1.0
LASSO,15,6,25,15,1.0
LASSO,15,6,6,15,1.0
LASSO,15,6,7,15,1.0
LASSO,15,6,7,15,1.0
LASSO,15,6,7,15,1.0
LASSO,15,6,8,13,0.7333333333333333
LASSO,15,6,8,13,0.7333333333333333
LASSO,15,6,8,13,0.7333333333333333
LASSO,15,6,9,15,1.0
LASSO,15,6,9,15,1.0
LASSO,15,6,9,15,1.0
LASSO,15,6,10,13,0.7333333333333333
LASSO,15,6,10,13,0.7333333333333333
LASSO,15,6,10,13,0.7333333333333333
LASSO,15,6,11,14,0.8666666666666667
LASSO,15,6,11,14,0.8666666666666667
LASSO,15,6,11,14,0.8666666666666667
LASSO,15,6,12,15,1.0
LASSO,15,6,12,15,1.0
LASSO,15,6,12,15,1.0
LASSO,15,6,13,14,0.8666666666666667
LASSO,15,6,13,14,0.8666666666666667
LASSO,15,6,13,14,0.8666666666666667
LASSO,15,6,14,14,0.8666666666666667
LASSO,15,6,14,14,0.8666666666666667
LASSO,15,6,14,14,0.8666666666666667
LASSO,15,6,15,14,0.8666666666666667
LASSO,15,6,15,14,0.8666666666666667
LASSO,15,6,15,14,0.8666666666666667
LASSO,15,6,16,14,0.8666666666666667
LASSO,15,6,16,14,0.8666666666666667
LASSO,15,6,16,14,0.8666666666666667
LASSO,15,6,17,14,0.8666666666666667
LASSO,15,6,17,14,0.8666666666666667
LASSO,15,6,17,14,0.8666666666666667
LASSO,15,6,18,14,0.8666666666666667
LASSO,15,6,18,14,0.8666666666666667
LASSO,15,6,18,14,0.8666666666666667
LASSO,15,6,19,15,1.0
LASSO,15,6,19,15,1.0
LASSO,15,6,19,15,1.0
LASSO,15,6,20,13,0.7333333333333333
LASSO,15,6,20,13,0.7333333333333333
LASSO,15,6,20,13,0.7333333333333333
LASSO,15,6,21,13,0.7333333333333333
LASSO,15,6,21,13,0.7333333333333333
LASSO,15,6,21,13,0.7333333333333333
LASSO,15,6,22,13,0.7333333333333333
LASSO,15,6,22,13,0.7333333333333333
LASSO,15,6,22,13,0.7333333333333333
LASSO,15,6,23,15,1.0
LASSO,15,6,23,15,1.0
LASSO,15,6,23,15,1.0
LASSO,15,6,24,15,1.0
LASSO,15,6,24,15,1.0
LASSO,15,6,24,15,1.0
LASSO,15,6,25,15,1.0
LASSO,15,6,25,15,1.0
LASSO,15,6,25,15,1.0
LASSO,15,6,7,15,1.0
LASSO,15,6,7,15,1.0
LASSO,15,6,7,15,1.0
LASSO,15,6,8,13,0.7333333333333333
LASSO,15,6,8,13,0.7333333333333333
LASSO,15,6,8,13,0.7333333333333333
LASSO,15,6,9,15,1.0
LASSO,15,6,9,15,1.0
LASSO,15,6,9,15,1.0
LASSO,15,6,10,13,0.7333333333333333
LASSO,15,6,10,13,0.7333333333333333
LASSO,15,6,10,13,0.7333333333333333
LASSO,15,6,11,14,0.8666666666666667
LASSO,15,6,11,14,0.8666666666666667
LASSO,15,6,11,14,0.8666666666666667
LASSO,15,6,12,15,1.0
LASSO,15,6,12,15,1.0
LASSO,15,6,12,15,1.0
LASSO,15,6,13,14,0.8666666666666667
LASSO,15,6,13,14,0.8666666666666667
LASSO,15,6,13,14,0.8666666666666667
LASSO,15,6,14,14,0.8666666666666667
LASSO,15,6,14,14,0.8666666666666667
LASSO,15,6,14,14,0.8666666666666667
LASSO,15,6,15,14,0.8666666666666667
LASSO,15,6,15,14,0.8666666666666667
LASSO,15,6,15,14,0.8666666666666667
LASSO,15,6,16,14,0.8666666666666667
LASSO,15,6,16,14,0.8666666666666667
LASSO,15,6,16,14,0.8666666666666667
LASSO,15,6,17,14,0.8666666666666667
LASSO,15,6,17,14,0.8666666666666667
LASSO,15,6,17,14,0.8666666666666667
LASSO,15,6,18,14,0.8666666666666667
LASSO,15,6,18,14,0.8666666666666667
LASSO,15,6,18,14,0.8666666666666667
LASSO,15,6,19,15,1.0
LASSO,15,6,19,15,1.0
LASSO,15,6,19,15,1.0
LASSO,15,6,20,13,0.7333333333333333
LASSO,15,6,20,13,0.7333333333333333
LASSO,15,6,20,13,0.7333333333333333
LASSO,15,6,21,13,0.7333333333333333
LASSO,15,6,21,13,0.7333333333333333
LASSO,15,6,21,13,0.7333333333333333
LASSO,15,6,22,13,0.7333333333333333
LASSO,15,6,22,13,0.7333333333333333
LASSO,15,6,22,13,0.7333333333333333
LASSO,15,6,23,15,1.0
LASSO,15,6,23,15,1.0
LASSO,15,6,23,15,1.0
LASSO,15,6,24,15,1.0
LASSO,15,6,24,15,1.0
LASSO,15,6,24,15,1.0
LASSO,15,6,25,15,1.0
LASSO,15,6,25,15,1.0
LASSO,15,6,25,15,1.0
LASSO,15,7,7,15,1.0
LASSO,15,7,7,15,1.0
LASSO,15,7,8,13,0.7333333333333333
LASSO,15,7,8,13,0.7333333333333333
LASSO,15,7,8,13,0.7333333333333333
LASSO,15,7,9,15,1.0
LASSO,15,7,9,15,1.0
LASSO,15,7,9,15,1.0
LASSO,15,7,10,13,0.7333333333333333
LASSO,15,7,10,13,0.7333333333333333
LASSO,15,7,10,13,0.7333333333333333
LASSO,15,7,11,14,0.8666666666666667
LASSO,15,7,11,14,0.8666666666666667
LASSO,15,7,11,14,0.8666666666666667
LASSO,15,7,12,15,1.0
LASSO,15,7,12,15,1.0
LASSO,15,7,12,15,1.0
LASSO,15,7,13,14,0.8666666666666667
LASSO,15,7,13,14,0.8666666666666667
LASSO,15,7,13,14,0.8666666666666667
LASSO,15,7,14,14,0.8666666666666667
LASSO,15,7,14,14,0.8666666666666667
LASSO,15,7,14,14,0.8666666666666667
LASSO,15,7,15,14,0.8666666666666667
LASSO,15,7,15,14,0.8666666666666667
LASSO,15,7,15,14,0.8666666666666667
LASSO,15,7,16,14,0.8666666666666667
LASSO,15,7,16,14,0.8666666666666667
LASSO,15,7,16,14,0.8666666666666667
LASSO,15,7,17,14,0.8666666666666667
LASSO,15,7,17,14,0.8666666666666667
LASSO,15,7,17,14,0.8666666666666667
LASSO,15,7,18,14,0.8666666666666667
LASSO,15,7,18,14,0.8666666666666667
LASSO,15,7,18,14,0.8666666666666667
LASSO,15,7,19,15,1.0
LASSO,15,7,19,15,1.0
LASSO,15,7,19,15,1.0
LASSO,15,7,20,13,0.7333333333333333
LASSO,15,7,20,13,0.7333333333333333
LASSO,15,7,20,13,0.7333333333333333
LASSO,15,7,21,13,0.7333333333333333
LASSO,15,7,21,13,0.7333333333333333
LASSO,15,7,21,13,0.7333333333333333
LASSO,15,7,22,13,0.7333333333333333
LASSO,15,7,22,13,0.7333333333333333
LASSO,15,7,22,13,0.7333333333333333
LASSO,15,7,23,15,1.0
LASSO,15,7,23,15,1.0
LASSO,15,7,23,15,1.0
LASSO,15,7,24,15,1.0
LASSO,15,7,24,15,1.0
LASSO,15,7,24,15,1.0
LASSO,15,7,25,15,1.0
LASSO,15,7,25,15,1.0
LASSO,15,7,25,15,1.0
LASSO,15,7,7,15,1.0
LASSO,15,7,8,13,0.7333333333333333
LASSO,15,7,8,13,0.7333333333333333
LASSO,15,7,8,13,0.7333333333333333
LASSO,15,7,9,15,1.0
LASSO,15,7,9,15,1.0
LASSO,15,7,9,15,1.0
LASSO,15,7,10,13,0.7333333333333333
LASSO,15,7,10,13,0.7333333333333333
LASSO,15,7,10,13,0.7333333333333333
LASSO,15,7,11,14,0.8666666666666667
LASSO,15,7,11,14,0.8666666666666667
LASSO,15,7,11,14,0.8666666666666667
LASSO,15,7,12,15,1.0
LASSO,15,7,12,15,1.0
LASSO,15,7,12,15,1.0
LASSO,15,7,13,14,0.8666666666666667
LASSO,15,7,13,14,0.8666666666666667
LASSO,15,7,13,14,0.8666666666666667
LASSO,15,7,14,14,0.8666666666666667
LASSO,15,7,14,14,0.8666666666666667
LASSO,15,7,14,14,0.8666666666666667
LASSO,15,7,15,14,0.8666666666666667
LASSO,15,7,15,14,0.8666666666666667
LASSO,15,7,15,14,0.8666666666666667
LASSO,15,7,16,14,0.8666666666666667
LASSO,15,7,16,14,0.8666666666666667
LASSO,15,7,16,14,0.8666666666666667
LASSO,15,7,17,14,0.8666666666666667
LASSO,15,7,17,14,0.8666666666666667
LASSO,15,7,17,14,0.8666666666666667
LASSO,15,7,18,14,0.8666666666666667
LASSO,15,7,18,14,0.8666666666666667
LASSO,15,7,18,14,0.8666666666666667
LASSO,15,7,19,15,1.0
LASSO,15,7,19,15,1.0
LASSO,15,7,19,15,1.0
LASSO,15,7,20,13,0.7333333333333333
LASSO,15,7,20,13,0.7333333333333333
LASSO,15,7,20,13,0.7333333333333333
LASSO,15,7,21,13,0.7333333333333333
LASSO,15,7,21,13,0.7333333333333333
LASSO,15,7,21,13,0.7333333333333333
LASSO,15,7,22,13,0.7333333333333333
LASSO,15,7,22,13,0.7333333333333333
LASSO,15,7,22,13,0.7333333333333333
LASSO,15,7,23,15,1.0
LASSO,15,7,23,15,1.0
LASSO,15,7,23,15,1.0
LASSO,15,7,24,15,1.0
LASSO,15,7,24,15,1.0
LASSO,15,7,24,15,1.0
LASSO,15,7,25,15,1.0
LASSO,15,7,25,15,1.0
LASSO,15,7,25,15,1.0
LASSO,15,7,8,13,0.7333333333333333
LASSO,15,7,8,13,0.7333333333333333
LASSO,15,7,8,13,0.7333333333333333
LASSO,15,7,9,15,1.0
LASSO,15,7,9,15,1.0
LASSO,15,7,9,15,1.0
LASSO,15,7,10,13,0.7333333333333333
LASSO,15,7,10,13,0.7333333333333333
LASSO,15,7,10,13,0.7333333333333333
LASSO,15,7,11,14,0.8666666666666667
